road_user_id,road_user_type,hostname,occurrence,frame_number,section_id,event_coordinate,event_type,direction_vector,video_name,OTCamera,Date,Time
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1200,pedestrian,otcamera29,2023-09-07 17:11:22.418100,13651,,"[161.83880615234375, 0.0]",leave-scene,"[-0.3488616943359375, 0.0]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1201,pedestrian,otcamera29,2023-09-07 17:11:07.319912,13349,,"[170.643798828125, 99.28813552856445]",leave-scene,"[0.4886932373046875, -0.8847389221191406]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1202,car,otcamera29,2023-09-07 17:11:12.769258,13458,,"[762.1015625, 202.50756072998047]",leave-scene,"[-0.0186767578125, -2.1515579223632812]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1203,pedestrian,otcamera29,2023-09-07 17:11:10.969474,13422,,"[248.7903060913086, 94.88111877441406]",leave-scene,"[0.1314239501953125, 0.3931121826171875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1207,bicyclist,otcamera29,2023-09-07 17:11:12.769258,13458,,"[482.45538330078125, 133.51013946533203]",leave-scene,"[-9.697113037109375, -5.620635986328125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1208,bicyclist,otcamera29,2023-09-07 17:11:15.868886,13520,,"[287.02174377441406, 0.0]",leave-scene,"[-1.670623779296875, -0.24327468872070312]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1209,pedestrian,otcamera29,2023-09-07 17:11:15.318952,13509,,"[499.4052734375, 33.46799659729004]",leave-scene,"[0.0147705078125, 1.9417362213134766]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1211,pedestrian,otcamera29,2023-09-07 17:11:23.118016,13665,,"[462.93206787109375, 528.528564453125]",leave-scene,"[11.41424560546875, 8.0770263671875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1213,pedestrian,otcamera29,2023-09-07 17:11:17.468694,13552,,"[501.3193359375, 40.168453216552734]",leave-scene,"[-0.0892181396484375, 0.6423873901367188]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1214,car,otcamera29,2023-09-07 17:11:22.768058,13658,,"[694.8175048828125, 332.44580078125]",leave-scene,"[33.448974609375, 32.6279296875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1215,bicyclist,otcamera29,2023-09-07 17:11:17.218724,13547,,"[256.10552978515625, 0.15763092041015625]",leave-scene,"[-0.3256072998046875, 0.018604755401611328]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1217,pedestrian,otcamera29,2023-09-07 17:11:17.318712,13549,,"[533.1334838867188, 52.507497787475586]",leave-scene,"[-0.264495849609375, 0.5825080871582031]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1221,pedestrian,otcamera29,2023-09-07 17:11:20.118376,13605,,"[568.3831787109375, 57.0150260925293]",leave-scene,"[4.6009521484375, -0.5940570831298828]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1222,pedestrian,otcamera29,2023-09-07 17:11:21.368226,13630,,"[598.619140625, 95.09883499145508]",leave-scene,"[2.508544921875, 0.5455970764160156]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1223,pedestrian,otcamera29,2023-09-07 17:11:20.668310,13616,,"[580.7281494140625, 76.80891036987305]",leave-scene,"[-0.1348876953125, 0.06728744506835938]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1226,pedestrian,otcamera29,2023-09-07 17:11:20.418340,13611,,"[573.5863647460938, 85.20383834838867]",leave-scene,"[1.2490234375, 0.7859611511230469]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1227,car,otcamera29,2023-09-07 17:11:25.667710,13716,,"[760.1421203613281, 208.4269561767578]",leave-scene,"[0.082550048828125, -2.2938003540039062]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1228,pedestrian,otcamera29,2023-09-07 17:11:21.918160,13641,,"[648.975341796875, 96.86103820800781]",leave-scene,"[0.608428955078125, -2.576641082763672]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#123,pedestrian,otcamera29,2023-09-07 17:01:07.591888,1353,,"[447.8091278076172, 255.86288452148438]",leave-scene,"[-9.809005737304688, -14.790130615234375]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1230,motorcyclist,otcamera29,2023-09-07 17:11:21.668190,13636,,"[246.57988739013672, 91.82601165771484]",leave-scene,"[-0.20111846923828125, 0.12030792236328125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1233,pedestrian,otcamera29,2023-09-07 17:11:41.965754,14042,,"[312.0093231201172, 544.1289367675781]",leave-scene,"[-3.6627044677734375, 16.286041259765625]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1236,truck_with_semitrailer,otcamera29,2023-09-07 17:11:24.217884,13687,,"[501.2548828125, 0.0]",leave-scene,"[2.669921875, 0.0]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1239,pedestrian,otcamera29,2023-09-07 17:11:23.317992,13669,,"[296.0594177246094, 551.769287109375]",leave-scene,"[11.124984741210938, 15.041839599609375]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#124,pedestrian,otcamera29,2023-09-07 17:01:06.841978,1338,,"[478.04090881347656, 285.7223815917969]",leave-scene,"[-2.1122283935546875, -5.051483154296875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1244,bicyclist,otcamera29,2023-09-07 17:11:31.716984,13837,,"[156.03915405273438, 0.16331195831298828]",leave-scene,"[0.02544403076171875, 0.009388923645019531]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1245,pedestrian,otcamera29,2023-09-07 17:11:49.314872,14189,,"[142.760009765625, 0.06011962890625]",leave-scene,"[0.129974365234375, -0.001560211181640625]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1247,pedestrian,otcamera29,2023-09-07 17:11:44.715424,14097,,"[177.02606201171875, 12.654512405395508]",leave-scene,"[-0.470458984375, 0.09893989562988281]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#125,pedestrian,otcamera29,2023-09-07 17:01:27.389512,1749,,"[174.1224365234375, 0.0]",leave-scene,"[0.41020965576171875, 0.0]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1250,pedestrian,otcamera29,2023-09-07 17:11:30.717104,13817,,"[498.449462890625, 32.04141807556152]",leave-scene,"[0.93212890625, 0.6829433441162109]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1251,car,otcamera29,2023-09-07 17:11:37.566282,13954,,"[501.66990661621094, 0.0]",leave-scene,"[-0.432769775390625, -0.628570556640625]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1253,pedestrian,otcamera29,2023-09-07 17:11:34.016708,13883,,"[570.6561279296875, 55.392417907714844]",leave-scene,"[2.496429443359375, 1.9945735931396484]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1256,car,otcamera29,2023-09-07 17:11:44.865406,14100,,"[762.5046081542969, 212.81639862060547]",leave-scene,"[0.0, 0.0169525146484375]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#126,pedestrian,otcamera29,2023-09-07 17:01:35.938486,1920,,"[156.78385162353516, 0.011165618896484375]",leave-scene,"[-0.15582275390625, -0.022947311401367188]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1261,pedestrian,otcamera29,2023-09-07 17:11:36.466414,13932,,"[629.8071594238281, 100.93672180175781]",leave-scene,"[1.845428466796875, 1.2920989990234375]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1263,pedestrian,otcamera29,2023-09-07 17:11:43.815532,14079,,"[220.02112579345703, 19.733047485351562]",leave-scene,"[1.2457656860351562, -0.06918144226074219]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1265,pedestrian,otcamera29,2023-09-07 17:11:49.264878,14188,,"[390.25746154785156, 55.57990646362305]",leave-scene,"[2.77142333984375, -4.09269905090332]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1268,pedestrian,otcamera29,2023-09-07 17:11:55.014188,14303,,"[450.837158203125, 65.80772018432617]",leave-scene,"[-0.3080291748046875, 10.799068450927734]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1269,pedestrian,otcamera29,2023-09-07 17:11:50.864686,14220,,"[466.99224853515625, 55.37590026855469]",leave-scene,"[1.0092315673828125, -2.7158737182617188]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#127,pedestrian,otcamera29,2023-09-07 17:01:07.991840,1361,,"[463.22540283203125, 334.8238525390625]",leave-scene,"[-4.3345489501953125, -1.879638671875]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1270,bus,otcamera29,2023-09-07 17:11:55.014188,14303,,"[501.5552215576172, 0.72796630859375]",leave-scene,"[0.111114501953125, -0.013916015625]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1271,pedestrian,otcamera29,2023-09-07 17:11:55.164170,14306,,"[460.6082763671875, 64.64506912231445]",leave-scene,"[-0.48370361328125, -0.8534927368164062]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1272,car,otcamera29,2023-09-07 17:12:01.663390,14436,,"[742.5747680664062, 221.92491149902344]",leave-scene,"[-9.359100341796875, -0.716094970703125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1274,bicyclist,otcamera29,2023-09-07 17:12:02.013348,14443,,"[587.86181640625, 174.84896087646484]",leave-scene,"[-13.04510498046875, -21.06255340576172]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1275,truck,otcamera29,2023-09-07 17:12:04.163090,14486,,"[497.0435791015625, 0.318450927734375]",leave-scene,"[-2.3004608154296875, 0.182647705078125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1276,car,otcamera29,2023-09-07 17:12:11.312232,14629,,"[734.2730712890625, 233.32848358154297]",leave-scene,"[-12.3370361328125, -2.5825881958007812]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1278,bicyclist,otcamera29,2023-09-07 17:12:04.962994,14502,,"[300.3617706298828, 19.621789932250977]",leave-scene,"[-1.6505126953125, -2.581216812133789]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1279,car,otcamera29,2023-09-07 17:12:09.262478,14588,,"[241.83441162109375, 0.0782465934753418]",leave-scene,"[-1.5630416870117188, -0.005747318267822266]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1281,pedestrian,otcamera29,2023-09-07 17:12:36.459214,15132,,"[148.1361083984375, 0.0]",leave-scene,"[0.05279541015625, 0.0]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1283,pedestrian,otcamera29,2023-09-07 17:12:05.312952,14509,,"[289.4960479736328, 385.842041015625]",leave-scene,"[-7.1071624755859375, -8.2689208984375]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1285,bicyclist,otcamera29,2023-09-07 17:12:05.612916,14515,,"[285.8657989501953, 0.0]",leave-scene,"[-0.8851165771484375, 0.0]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1286,bicyclist,otcamera29,2023-09-07 17:12:06.662790,14536,,"[265.1486053466797, 0.07309532165527344]",leave-scene,"[-0.779571533203125, 0.01577281951904297]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#6#1287,pedestrian,otcamera29,2023-09-07 17:12:41.558602,15234,,"[474.7425231933594, 468.75108337402344]",leave-scene,"[4.6877288818359375, 6.3837432861328125]",otcamera29_FR20_2023-09-07_17-00-00_Nord.mp4,otcamera29,2023-09-07,17-00-00
